Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_min,Sunset_min,Daytime
1,2013-07-05,86,60,73,1,61,66,0,8,422,1930, ,0,M,0.0,0.00,29.33,30.04,3.7,19,4.8,262,1170,908
1,2013-07-06,83,65,74,2,65,68,0,9,423,1930, ,0,M,0.0,0.00,29.29,30.01,4.1,19,4.5,263,1170,907
1,2013-07-07,88,70,79,7,67,71,0,14,423,1930, ,0,M,0.0,0.00,29.26,29.97,6.6,21,6.8,263,1170,907
1,2013-07-08,86,70,78,5,71,74,0,13,424,1929,TSRA RA BR,0,M,0.0,0.50,29.24,29.95,7.8,23,8.4,264,1169,905
1,2013-07-09,85,73,79,6,74,75,0,14,425,1929,BR,0,M,0.0,  T,29.19,29.91,6.9,23,7.3,265,1169,904
1,2013-07-10,85,66,76,3,65,70,0,11,425,1929, ,0,M,0.0,0.00,29.20,29.89,6.0,34,8.3,265,1169,904
1,2013-07-11,81,64,73,0,54,62,0,8,426,1928, ,0,M,0.0,0.00,29.36,30.06,6.5,3,7.4,266,1168,902
1,2013-07-12,83,58,71,-2,53,61,0,6,427,1928, ,0,M,0.0,0.00,29.38,30.10,4.0,8,4.8,267,1168,901
1,2013-07-13,84,62,73,0,59,65,0,8,428,1927, ,0,M,0.0,0.00,29.41,30.12,6.8,9,7.5,268,1167,899
1,2013-07-14,88,72,80,7,66,71,0,15,428,1927, ,0,M,0.0,0.00,29.47,30.17,6.7,9,7.6,268,1167,899
1,2013-07-15,89,71,80,6,71,74,0,15,429,1926, ,0,M,0.0,0.09,29.52,30.23,4.3,8,5.1,269,1166,897
1,2013-07-16,92,73,83,9,72,75,0,18,430,1925, ,0,M,0.0,0.00,29.54,30.25,6.4,23,6.8,270,1165,895
1,2013-07-17,94,76,85,11,72,76,0,20,431,1925, ,0,M,0.0,0.00,29.51,30.23,6.7,26,6.9,271,1165,894
1,2013-07-18,95,77,86,12,72,76,0,21,432,1924, ,0,M,0.0,  T,29.31,30.05,7.2,24,8.1,272,1164,892
1,2013-07-19,96,71,84,10,70,75,0,19,433,1923,TS BR,0,M,0.0,0.58,29.10,29.83,13.3,25,14.0,273,1163,890
1,2013-07-20,89,71,80,6,64,69,0,15,433,1923, ,0,M,0.0,0.06,29.17,29.86,4.8,1,7.5,273,1163,890
1,2013-07-21,88,68,78,4,65,69,0,13,434,1922, ,0,M,0.0,0.01,29.18,29.89,2.8,7,6.7,274,1162,888
1,2013-07-22,87,71,79,5,66,71,0,14,435,1921,TSRA RA,0,M,0.0,  T,29.07,29.78,4.9,24,7.4,275,1161,886
1,2013-07-23,78,63,71,-3,60,64,0,6,436,1920, ,0,M,0.0,0.03,29.15,29.83,8.8,2,11.0,276,1160,884
1,2013-07-24,72,60,66,-8,51,58,0,1,437,1919, ,0,M,0.0,0.00,29.31,30.01,7.8,5,8.1,277,1159,882
1,2013-07-25,81,57,69,-5,54,61,0,4,438,1918, ,0,M,0.0,0.00,29.33,30.05,4.1,23,5.1,278,1158,880
1,2013-07-26,70,62,66,-8,61,63,0,1,439,1918,RA BR,0,M,0.0,0.39,29.21,29.94,7.6,22,8.5,279,1158,879
1,2013-07-27,65,55,60,-14,51,56,5,0,440,1917, ,0,M,0.0,0.00,29.17,29.90,9.0,30,10.6,280,1157,877
1,2013-07-28,69,54,62,-12,50,55,3,0,441,1916,RA,0,M,0.0,  T,29.23,29.93,8.7,28,9.1,281,1156,875
1,2013-07-29,76,57,67,-7,55,59,0,2,442,1915, ,0,M,0.0,0.00,29.41,30.11,2.0,1,7.0,282,1155,873
1,2013-07-30,74,57,66,-8,59,62,0,1,443,1914,RA,0,M,0.0,0.04,29.39,30.12,4.2,16,4.7,283,1154,871
1,2013-07-31,75,62,69,-5,64,65,0,4,444,1913,RA DZ BR,0,M,0.0,0.50,29.26,30.00,2.2,32,4.4,284,1153,869
1,2013-08-01,81,61,71,-2,57,62,0,6,445,1911, ,0,M,0.0,0.00,29.23,29.95,7.6,30,7.8,285,1151,866
1,2013-08-02,84,62,73,0,63,67,0,8,446,1910,RA BR,0,M,0.0,0.63,29.15,29.87,4.5,29,8.2,286,1150,864
1,2013-08-03,81,64,73,0,55,62,0,8,447,1909, ,0,M,0.0,0.00,29.33,30.03,5.8,2,6.8,287,1149,862
1,2013-08-04,75,60,68,-5,56,61,0,3,448,1908,RA,0,M,0.0,  T,29.42,30.14,5.9,6,7.8,288,1148,860
1,2013-08-05,75,58,67,-6,59,62,0,2,449,1907,RA,0,M,0.0,0.07,29.23,29.98,6.8,19,7.6,289,1147,858
1,2013-08-06,83,67,75,2,68,70,0,10,450,1906, ,0,M,0.0,0.04,29.13,29.86,7.2,21,8.0,290,1146,856
1,2013-08-07,89,67,78,5,68,71,0,13,451,1904, ,0,M,0.0,  T,29.14,29.83,4.0,30,9.9,291,1144,853
1,2013-08-08,78,65,72,-1,56,62,0,7,452,1903, ,0,M,0.0,0.00,29.26,29.98,8.6,5,9.3,292,1143,851
1,2013-08-09,82,59,71,-2,60,65,0,6,453,1902, ,0,M,0.0,  T,29.28,29.98,4.7,27,5.3,293,1142,849
1,2013-08-10,81,64,73,0,57,M,0,8,454,1900, ,0,M,0.0,0.00,M,30.08,5.3,5,6.5,294,1140,846
1,2013-08-11,81,60,71,-2,61,M,0,6,455,1859,RA,0,M,0.0,0.01,29.35,30.07,2.0,27,3.0,295,1139,844
1,2013-08-12,82,67,75,2,65,68,0,10,456,1858,RA DZ,0,M,0.0,0.27,29.21,29.93,3.5,27,7.5,296,1138,842
1,2013-08-13,70,58,64,-9,52,58,1,0,457,1856, ,0,M,0.0,0.00,29.37,30.07,8.7,3,9.6,297,1136,839
1,2013-08-14,72,56,64,-8,50,56,1,0,458,1855, ,0,M,0.0,0.00,29.44,30.16,3.9,4,7.1,298,1135,837
1,2013-08-15,75,55,65,-7,53,58,0,0,459,1854, ,0,M,0.0,0.00,29.40,30.13,4.2,24,4.9,299,1134,835
1,2013-08-16,82,55,69,-3,52,60,0,4,500,1852, ,0,M,0.0,0.00,29.44,30.15,2.8,4,5.2,300,1132,832
1,2013-08-17,81,57,69,-3,56,62,0,4,501,1851, ,0,M,0.0,0.00,29.47,30.19,5.7,8,6.4,301,1131,830
1,2013-08-18,81,59,70,-2,57,63,0,5,502,1849, ,0,M,0.0,0.00,29.41,30.14,3.7,8,4.8,302,1129,827
1,2013-08-19,85,57,71,0,60,65,0,6,503,1848, ,0,M,0.0,0.00,29.34,30.07,5.1,25,5.3,303,1128,825
1,2013-08-20,88,66,77,6,62,68,0,12,504,1846, ,0,M,0.0,0.00,29.34,30.06,7.7,22,8.0,304,1126,822
1,2013-08-21,90,68,79,8,65,70,0,14,505,1845,RA,0,M,0.0,0.01,29.30,30.02,8.6,23,9.0,305,1125,820
1,2013-08-22,78,68,73,2,67,69,0,8,506,1843,RA,0,M,0.0,0.23,29.36,30.05,1.5,23,7.0,306,1123,817
1,2013-08-23,82,62,72,1,55,63,0,7,508,1842,BR,0,M,0.0,0.00,29.43,30.14,6.1,6,6.8,308,1122,814
1,2013-08-24,86,60,73,2,59,65,0,8,509,1840, ,0,M,0.0,0.00,29.49,30.20,5.3,17,6.1,309,1120,811
1,2013-08-25,89,65,77,7,62,68,0,12,510,1839, ,0,M,0.0,0.00,29.46,30.18,9.2,22,9.6,310,1119,809
1,2013-08-26,92,70,81,11,68,72,0,16,511,1837, ,0,M,0.0,0.00,29.34,30.06,9.0,24,9.4,311,1117,806
1,2013-08-27,96,77,87,17,70,75,0,22,512,1835, ,0,M,0.0,0.00,29.18,29.90,11.7,24,12.0,312,1115,803
1,2013-08-28,83,71,77,7,69,72,0,12,513,1834, ,0,M,0.0,0.00,29.26,29.95,6.9,3,9.3,313,1114,801
1,2013-08-29,89,66,78,8,64,69,0,13,514,1832,BR HZ,0,M,0.0,0.00,29.29,30.01,3.9,10,4.7,314,1112,798
1,2013-08-30,96,67,82,12,68,72,0,17,515,1831,BR,0,M,0.0,0.36,29.13,29.86,4.4,26,8.3,315,1111,796
1,2013-08-31,78,71,75,6,67,69,0,10,516,1829,TS TSRA,0,M,0.0,0.07,29.10,29.82,6.1,5,7.2,316,1109,793
1,2013-09-01,85,65,75,7,67,70,0,10,517,1827,TS,0,M,0.0,0.14,29.05,29.76,4.2,29,5.2,317,1107,790
1,2013-09-02,79,60,70,2,61,64,0,5,518,1826, ,0,M,0.0,0.00,29.21,29.90,8.1,2,9.2,318,1106,788
1,2013-09-03,77,57,67,-1,54,59,0,2,519,1824, ,0,M,0.0,0.00,29.32,30.02,4.0,30,5.8,319,1104,785
1,2013-09-04,84,59,72,4,57,63,0,7,520,1822, ,0,M,0.0,0.00,29.37,30.08,6.2,26,7.0,320,1102,782
1,2013-09-05,74,59,67,0,54,60,0,2,521,1821, ,0,M,0.0,  T,29.49,30.20,9.0,5,9.2,321,1101,780
1,2013-09-06,86,57,72,5,58,64,0,7,522,1819, ,0,M,0.0,0.00,29.38,30.11,4.7,20,6.0,322,1099,777
1,2013-09-07,88,65,77,10,62,68,0,12,523,1817, ,0,M,0.0,0.01,29.21,29.94,5.7,23,6.9,323,1097,774
1,2013-09-08,77,71,74,8,66,69,0,9,524,1815, ,0,M,0.0,0.00,29.26,29.98,10.5,7,11.9,324,1095,771
1,2013-09-09,94,68,81,15,70,74,0,16,525,1814, ,0,M,0.0,0.00,29.15,29.86,9.0,20,10.1,325,1094,769
1,2013-09-10,95,77,86,20,64,71,0,21,526,1812, ,0,M,0.0,0.00,29.25,29.95,12.1,24,12.5,326,1092,766
1,2013-09-11,91,75,83,18,66,71,0,18,527,1810, ,0,M,0.0,  T,29.28,29.98,4.2,27,7.5,327,1090,763
1,2013-09-12,82,62,72,7,59,64,0,7,528,1809,RA,0,M,0.0,  T,29.28,29.98,7.0,35,9.4,328,1089,761
1,2013-09-13,67,52,60,-5,45,52,5,0,529,1807, ,0,M,0.0,0.00,29.41,30.13,10.7,1,11.5,329,1087,758
1,2013-09-14,72,47,60,-4,43,52,5,0,530,1805, ,0,M,0.0,0.00,29.36,30.10,4.7,21,5.9,330,1085,755
1,2013-09-15,62,56,59,-5,52,55,6,0,531,1803,RA BR,0,M,0.0,0.65,29.34,30.06,1.1,2,5.4,331,1083,752
1,2013-09-16,64,51,58,-6,47,52,7,0,532,1760, ,0,M,0.0,0.00,29.59,30.30,9.7,3,10.8,332,1080,748
1,2013-09-17,71,49,60,-4,51,56,5,0,533,1758, ,0,M,0.0,0.00,29.49,30.23,7.0,13,7.6,333,1078,745
1,2013-09-18,81,60,71,7,60,64,0,6,535,1756, ,0,M,0.0,0.55,29.26,30.01,8.7,18,9.0,335,1076,741
1,2013-09-19,84,69,77,14,68,70,0,12,536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6,336,1075,739
1,2013-09-20,76,58,67,5,60,63,0,2,537,1753, ,0,M,0.0,  T,29.08,29.80,10.1,26,11.0,337,1073,736
1,2013-09-21,67,52,60,-2,48,53,5,0,538,1751, ,0,M,0.0,0.00,29.17,29.87,9.6,33,10.0,338,1071,733
1,2013-09-22,67,49,58,-4,47,52,7,0,539,1749, ,0,M,0.0,0.00,29.30,30.01,6.2,4,7.5,339,1069,730
1,2013-09-23,67,46,57,-4,48,53,8,0,540,1748, ,0,M,0.0,0.00,29.34,30.06,4.9,10,6.1,340,1068,728
1,2013-09-24,70,49,60,-1,49,54,5,0,541,1746, ,0,M,0.0,0.00,29.26,30.00,6.2,10,8.0,341,1066,725
1,2013-09-25,70,51,61,0,52,56,4,0,542,1744, ,0,M,0.0,0.00,29.23,29.95,4.8,5,5.7,342,1064,722
1,2013-09-26,75,50,63,3,52,58,2,0,543,1742,BR,0,M,0.0,0.00,29.34,30.04,3.8,8,4.2,343,1062,719
1,2013-09-27,81,52,67,7,51,57,0,2,544,1741, ,0,M,0.0,0.00,29.38,30.09,7.0,13,7.4,344,1061,717
1,2013-09-28,84,55,70,11,56,62,0,5,545,1739,RA BR,0,M,0.0,0.20,29.24,29.98,10.9,19,12.7,345,1059,714
1,2013-09-29,68,51,60,1,49,54,5,0,546,1737,RA BR,0,M,0.0,0.18,29.29,30.01,6.0,36,7.6,346,1057,711
1,2013-09-30,74,47,61,2,49,55,4,0,547,1735, ,0,M,0.0,0.00,29.21,29.93,5.8,19,6.2,347,1055,708
1,2013-10-01,79,62,71,13,62,65,0,6,548,1734,BR,0,M,0.0,0.00,29.21,29.92,12.5,22,12.2,348,1054,706
1,2013-10-02,76,62,69,11,50,59,0,4,549,1732,BR,0,M,0.0,0.00,29.31,30.02,4.7,7,6.4,349,1052,703
1,2013-10-03,78,60,69,12,65,67,0,4,550,1730,RA DZ FG+ BR,0,M,0.0,0.12,29.19,29.91,7.4,19,7.9,350,1050,700
1,2013-10-04,74,65,70,13,65,66,0,5,552,1729,RA BR,0,M,0.0,  T,29.23,29.94,2.6,12,6.2,352,1049,697
1,2013-10-05,80,61,71,14,66,68,0,6,553,1727,TSRA BR,0,M,0.0,0.82,29.11,29.84,5.2,19,6.4,353,1047,694
1,2013-10-06,64,45,55,-1,44,49,10,0,554,1725,RA,0,M,0.0,0.09,29.02,29.75,8.7,25,9.5,354,1045,691
1,2013-10-07,68,45,57,1,45,50,8,0,555,1724, ,0,M,0.0,  T,29.23,29.92,6.1,28,9.0,355,1044,689
1,2013-10-08,75,43,59,3,48,53,6,0,556,1722, ,0,M,0.0,0.00,29.42,30.13,4.7,18,5.6,356,1042,686
1,2013-10-09,71,48,60,5,47,53,5,0,557,1720, ,0,M,0.0,0.00,29.45,30.18,3.6,12,4.6,357,1040,683
1,2013-10-10,74,46,60,5,50,55,5,0,558,1719,BR,0,M,0.0,0.00,29.37,30.11,2.9,13,3.9,358,1039,681
1,2013-10-11,76,51,64,10,51,56,1,0,559,1717, ,0,M,0.0,0.00,29.28,30.02,7.3,14,7.7,359,1037,678
1,2013-10-12,73,46,60,6,54,57,5,0,600,1715,RA BR,0,M,0.0,0.12,29.32,30.02,5.7,21,7.4,360,1035,675
1,2013-10-13,64,44,54,1,41,48,11,0,602,1714, ,0,M,0.0,0.00,29.62,30.32,5.3,32,6.6,362,1034,672
1,2013-10-14,62,42,52,-1,44,49,13,0,603,1712, ,0,M,0.0,0.00,29.53,30.29,6.6,8,8.4,363,1032,669
1,2013-10-15,64,49,57,4,51,54,8,0,604,1711,RA BR,0,M,0.0,0.07,29.14,29.91,7.6,19,10.6,364,1031,667
1,2013-10-16,54,47,51,-1,45,48,14,0,605,1709,DZ,0,M,0.0,  T,29.16,29.89,10.5,25,10.8,365,1029,664
1,2013-10-17,53,40,47,-5,44,46,18,0,606,1707,RA BR,0,M,0.0,0.29,29.12,29.86,6.1,26,6.9,366,1027,661
1,2013-10-18,50,39,45,-6,40,43,20,0,607,1706, ,0,M,0.0,0.00,29.18,29.91,8.3,26,8.7,367,1026,659
1,2013-10-19,54,42,48,-3,37,42,17,0,608,1704,RA,0,M,0.0,0.01,29.10,29.83,8.9,25,9.2,368,1024,656
1,2013-10-20,61,36,49,-1,42,46,16,0,610,1703,RA,0,M,0.0,0.01,29.07,29.80,5.1,20,6.1,370,1023,653
1,2013-10-21,55,33,44,-6,31,38,21,0,611,1701, ,0,M,0.0,  T,29.19,29.90,10.8,27,11.5,371,1021,650
1,2013-10-22,42,29,36,-14,31,34,29,0,612,1660,RA,0,M,  T,  T,29.21,29.95,5.4,26,6.1,372,1020,648
1,2013-10-23,46,32,39,-10,27,34,26,0,613,1658, ,0,M,0.0,  T,29.24,29.98,9.2,30,10.0,373,1018,645
1,2013-10-24,44,31,38,-11,25,33,27,0,614,1657, ,0,M,  T,  T,29.45,30.16,10.3,30,10.9,374,1017,643
1,2013-10-25,51,29,40,-8,26,35,25,0,616,1656, ,0,M,0.0,0.00,29.47,30.24,10.8,24,11.7,376,1016,640
1,2013-10-26,55,37,46,-2,29,39,19,0,617,1654, ,0,M,0.0,0.00,29.22,29.96,10.9,27,14.2,377,1014,637
1,2013-10-27,54,29,42,-6,29,37,23,0,618,1653, ,0,M,0.0,0.00,29.28,30.02,6.3,23,6.6,378,1013,635
1,2013-10-28,53,35,44,-3,37,41,21,0,619,1651, ,0,M,0.0,0.00,29.54,30.26,9.0,4,9.4,379,1011,632
1,2013-10-29,57,42,50,3,40,45,15,0,620,1650, ,0,M,0.0,  T,29.49,30.25,6.1,10,7.5,380,1010,630
1,2013-10-30,63,43,53,7,52,53,12,0,622,1649,RA BR HZ,0,M,0.0,0.55,29.22,30.00,6.6,15,7.5,382,1009,627
1,2013-10-31,64,46,55,9,56,57,10,0,623,1647,RA BR,0,M,0.0,1.04,28.69,29.45,9.4,24,11.5,383,1007,624
1,2014-05-01,49,42,46,-7,38,42,19,0,448,1849,RA DZ BR,0,M,0.0,0.09,29.02,29.74,13.5,24,13.4,288,1129,841
1,2014-05-02,53,46,50,-4,39,45,15,0,447,1850, ,0,M,0.0,  T,29.03,29.77,10.2,24,11.5,287,1130,843
1,2014-05-03,67,46,57,3,37,48,8,0,446,1851, ,0,M,0.0,0.00,29.07,29.77,13.8,28,14.7,286,1131,845
1,2014-05-04,58,44,51,-3,29,41,14,0,444,1852, ,0,M,0.0,0.00,29.31,30.01,4.8,3,10.0,284,1132,848
1,2014-05-05,55,43,49,-6,34,42,16,0,443,1853,RA,0,M,0.0,0.05,29.26,29.98,12.6,5,13.1,283,1133,850
1,2014-05-06,63,41,52,-3,34,45,13,0,442,1855, ,0,M,0.0,0.00,29.21,29.95,12.6,7,13.7,282,1135,853
1,2014-05-07,78,48,63,8,42,50,2,0,441,1856, ,0,M,0.0,  T,29.10,29.82,7.5,8,8.9,281,1136,855
1,2014-05-08,89,51,70,14,55,63,0,5,439,1857,RA,0,M,0.0,0.10,29.08,29.80,13.7,21,14.2,279,1137,858
1,2014-05-09,73,54,64,8,52,58,1,0,438,1858,RA BR,0,M,0.0,1.03,29.03,29.74,13.2,24,16.0,278,1138,860
1,2014-05-10,77,47,62,6,42,52,3,0,437,1859, ,0,M,0.0,0.00,29.19,29.91,2.9,25,6.9,277,1139,862
1,2014-05-11,81,52,67,10,53,59,0,2,436,1860, ,0,M,0.0,0.12,29.19,29.91,7.6,16,8.9,276,1140,864
1,2014-05-12,84,64,74,17,64,67,0,9,435,1901,TS TSRA BR,0,M,0.0,2.09,29.13,29.85,6.6,19,12.0,275,1141,866
1,2014-05-13,67,52,60,2,53,56,5,0,434,1902,RA BR,0,M,0.0,0.12,29.29,29.98,9.5,26,12.3,274,1142,868
1,2014-05-14,56,44,50,-8,39,46,15,0,433,1903,RA BR,0,M,0.0,0.02,29.36,30.09,10.9,2,12.0,273,1143,870
1,2014-05-15,55,40,48,-10,35,41,17,0,432,1904,RA,0,M,0.0,0.19,29.26,30.00,10.3,1,13.6,272,1144,872
1,2014-05-16,46,37,42,-17,34,38,23,0,431,1905,RA DZ,0,M,0.0,0.10,29.33,30.05,4.9,6,8.0,271,1145,874
1,2014-05-17,60,39,50,-9,33,42,15,0,430,1906,BR,0,M,0.0,0.00,29.40,30.12,7.7,26,8.5,270,1146,876
1,2014-05-18,69,47,58,-2,37,48,7,0,429,1907, ,0,M,0.0,0.00,29.47,30.19,9.8,22,10.5,269,1147,878
1,2014-05-19,69,45,57,-3,40,50,8,0,428,1908,RA,0,M,0.0,  T,29.34,30.10,12.7,16,13.3,268,1148,880
1,2014-05-20,85,62,74,13,58,63,0,9,427,1909,TS TSRA RA BR,0,M,0.0,0.82,29.12,29.86,9.9,20,11.1,267,1149,882
1,2014-05-21,86,63,75,14,55,63,0,10,426,1910,RA BR HZ,0,M,0.0,0.01,29.16,29.86,4.4,31,7.5,266,1150,884
1,2014-05-22,70,53,62,1,47,54,3,0,425,1911, ,0,M,0.0,0.00,29.36,30.06,4.0,5,6.8,265,1151,886
1,2014-05-23,69,48,59,-2,43,51,6,0,425,1912, ,0,M,0.0,0.00,29.47,30.18,6.2,5,6.5,265,1152,887
1,2014-05-24,74,47,61,-1,42,52,4,0,424,1913, ,0,M,0.0,0.00,29.44,30.18,3.9,6,5.2,264,1153,889
1,2014-05-25,83,50,67,5,46,56,0,2,423,1914, ,0,M,0.0,0.00,29.35,30.08,2.3,15,5.0,263,1154,891
1,2014-05-26,87,61,74,12,59,65,0,9,422,1915, ,0,M,0.0,0.00,29.25,29.98,5.9,21,7.5,262,1155,893
1,2014-05-27,85,58,72,10,61,65,0,7,422,1916,RA BR,0,M,0.0,0.21,29.21,29.91,5.3,25,10.0,262,1156,894
1,2014-05-28,71,56,64,1,49,55,1,0,421,1916,RA BR,0,M,0.0,0.03,29.29,30.00,9.1,4,9.3,261,1156,895
1,2014-05-29,76,54,65,1,51,57,0,0,421,1917, ,0,M,0.0,0.00,29.38,30.09,8.4,5,9.0,261,1157,896
1,2014-05-30,79,53,66,2,49,57,0,1,420,1918, ,0,M,0.0,0.00,29.44,30.15,6.1,6,7.0,260,1158,898
1,2014-05-31,88,54,71,7,50,59,0,6,420,1919, ,0,M,0.0,0.00,29.39,30.12,5.8,12,8.0,260,1159,899
1,2014-06-01,90,63,77,13,59,66,0,12,419,1920, ,0,M,0.0,  T,29.24,29.96,12.9,18,13.0,259,1160,901
1,2014-06-02,83,68,76,12,62,67,0,11,419,1920,RA,0,M,0.0,0.14,29.11,29.83,13.2,22,14.6,259,1160,901
1,2014-06-03,81,66,74,10,50,60,0,9,418,1921, ,0,M,0.0,0.00,29.18,29.89,7.2,28,9.8,258,1161,903
1,2014-06-04,70,55,63,-1,53,57,2,0,418,1922,RA BR,0,M,0.0,0.19,29.13,29.85,7.8,6,9.3,258,1162,904
1,2014-06-05,76,52,64,-1,42,53,1,0,417,1923, ,0,M,0.0,0.00,29.23,29.95,5.0,6,6.0,257,1163,906
1,2014-06-06,81,49,65,-1,40,54,0,0,417,1923, ,0,M,0.0,0.00,29.26,29.98,3.9,11,4.9,257,1163,906
1,2014-06-07,84,57,71,5,50,59,0,6,417,1924,RA,0,M,0.0,0.08,29.18,29.91,3.3,9,7.7,257,1164,907
1,2014-06-08,72,54,63,-3,44,53,2,0,417,1925,RA,0,M,0.0,0.23,29.28,29.98,13.9,2,14.1,257,1165,908
1,2014-06-09,78,55,67,1,48,55,0,2,416,1925, ,0,M,0.0,0.00,29.24,29.96,7.7,4,8.5,256,1165,909
1,2014-06-10,66,56,61,-6,51,55,4,0,416,1926,RA BR,0,M,0.0,1.26,29.12,29.87,10.0,3,10.3,256,1166,910
1,2014-06-11,67,57,62,-5,55,58,3,0,416,1926,RA DZ BR,0,M,0.0,0.52,29.00,29.71,6.4,34,7.4,256,1166,910
1,2014-06-12,79,58,69,1,56,62,0,4,416,1927,DZ BR,0,M,0.0,  T,29.08,29.78,8.6,27,10.0,256,1167,911
1,2014-06-13,75,55,65,-3,41,52,0,0,416,1927, ,0,M,0.0,0.00,29.26,29.96,6.4,31,9.8,256,1167,911
1,2014-06-14,79,52,66,-2,43,55,0,1,416,1928, ,0,M,0.0,0.00,29.31,30.03,7.8,17,8.3,256,1168,912
1,2014-06-15,84,60,72,4,55,63,0,7,416,1928, ,0,M,0.0,0.00,29.17,29.89,14.3,19,15.7,256,1168,912
1,2014-06-16,88,67,78,9,61,67,0,13,416,1929, ,0,M,0.0,0.00,29.24,29.97,7.4,21,8.7,256,1169,913
1,2014-06-17,91,77,84,15,64,70,0,19,416,1929,RA,0,M,0.0,  T,29.15,29.86,9.1,22,12.6,256,1169,913
1,2014-06-18,82,61,72,2,63,66,0,7,416,1929,TS TSRA BR HZ,0,M,0.0,0.65,29.24,29.93,2.0,23,10.2,256,1169,913
1,2014-06-19,79,59,69,-1,61,64,0,4,416,1930,TSRA FG+ BR HZ,0,M,0.0,0.32,29.33,30.04,6.0,7,8.2,256,1170,914
1,2014-06-20,85,63,74,4,63,67,0,9,416,1930,BR HZ,0,M,0.0,0.01,29.23,29.94,2.6,30,8.5,256,1170,914
1,2014-06-21,84,60,72,2,62,65,0,7,416,1930,RA BR,0,M,0.0,1.28,29.21,29.92,0.7,17,7.3,256,1170,914
1,2014-06-22,82,63,73,3,61,64,0,8,417,1931,FG+ BR HZ,0,M,0.0,0.00,29.16,29.88,4.4,7,4.9,257,1171,914
1,2014-06-23,81,66,74,4,65,68,0,9,417,1931,RA BR,0,M,0.0,0.05,29.11,29.83,2.9,22,5.5,257,1171,914
1,2014-06-24,87,70,79,8,65,69,0,14,417,1931,TSRA RA,0,M,0.0,0.41,29.15,29.85,0.8,36,4.7,257,1171,914
1,2014-06-25,80,59,70,-1,58,61,0,5,417,1931,FG+ FG BR HZ,0,M,0.0,  T,29.28,29.98,6.8,4,7.3,257,1171,914
1,2014-06-26,78,59,69,-2,57,61,0,4,418,1931,BR HZ,0,M,0.0,0.00,29.34,30.04,6.2,5,6.8,258,1171,913
1,2014-06-27,88,59,74,3,62,67,0,9,418,1931,FG BR HZ,0,M,0.0,  T,29.28,30.00,7.9,16,9.8,258,1171,913
1,2014-06-28,87,71,79,8,67,70,0,14,419,1931, ,0,M,0.0,0.00,29.23,29.96,11.8,18,12.1,259,1171,912
1,2014-06-29,85,69,77,6,67,71,0,12,419,1931,RA,0,M,0.0,0.07,29.20,29.90,12.3,21,12.9,259,1171,912
1,2014-06-30,87,67,77,5,67,70,0,12,419,1931,TS TSRA RA,0,M,0.0,2.60,29.05,29.77,6.3,20,12.6,259,1171,912
1,2014-07-01,80,67,74,2,60,65,0,9,420,1931,RA,0,M,0.0,  T,29.02,29.72,12.3,24,12.4,260,1171,911
1,2014-07-02,70,56,63,-9,53,57,2,0,420,1931,RA DZ BR HZ,0,M,0.0,0.12,29.23,29.92,5.3,30,9.6,260,1171,911
1,2014-07-03,76,56,66,-6,48,56,0,1,421,1931,RA,0,M,0.0,0.07,29.41,30.11,2.2,30,6.8,261,1171,910
1,2014-07-04,79,58,69,-3,48,57,0,4,422,1930,HZ,0,M,0.0,0.00,29.54,30.26,2.9,6,7.2,262,1170,908
1,2014-07-05,77,60,69,-3,54,60,0,4,422,1930,RA HZ,0,M,0.0,  T,29.41,30.16,8.0,21,8.3,262,1170,908
1,2014-07-06,87,63,75,3,63,68,0,10,423,1930, ,0,M,0.0,0.00,29.10,29.85,11.8,22,12.3,263,1170,907
1,2014-07-07,88,71,80,8,63,69,0,15,423,1930,TSRA,0,M,0.0,0.63,29.00,29.72,6.9,27,8.6,263,1170,907
1,2014-07-08,81,66,74,1,59,65,0,9,424,1929,TSRA,0,M,0.0,0.54,29.01,29.70,10.9,28,12.0,264,1169,905
1,2014-07-09,80,62,71,-2,54,61,0,6,425,1929, ,0,M,0.0,0.00,29.25,29.93,6.8,32,8.4,265,1169,904
1,2014-07-10,79,60,70,-3,53,60,0,5,425,1929, ,0,M,0.0,0.00,29.42,30.13,4.1,10,4.4,265,1169,904
1,2014-07-11,81,60,71,-2,54,61,0,6,426,1928,RA,0,M,0.0,0.01,29.42,30.14,5.1,18,5.4,266,1168,902
1,2014-07-12,80,70,75,2,66,69,0,10,427,1928,RA BR,0,M,0.0,0.47,29.23,29.97,9.1,20,10.5,267,1168,901
1,2014-07-13,85,68,77,4,61,67,0,12,428,1927, ,0,M,0.0,0.01,29.18,29.90,8.9,28,9.7,268,1167,899
1,2014-07-14,80,61,71,-2,54,61,0,6,428,1927, ,0,M,0.0,0.20,29.11,29.83,7.3,31,8.1,268,1167,899
1,2014-07-15,70,55,63,-11,50,56,2,0,429,1926,RA,0,M,0.0,0.05,29.21,29.91,10.0,30,10.5,269,1166,897
