Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Daytime,Sunrise_min,Sunset_min
2,2013-07-31,75,64,70,M,63,65,0, 5,444,1913,RA DZ BR HZ,M,M,M,0.18,29.33,29.99,2.5,30,4.2,869,284,1153
2,2013-08-01,82,61,72,M,54,62,0, 7,445,1911, ,M,M,M,0.00,29.29,29.95,6.2,29,7.1,866,285,1151
2,2013-08-02,86,65,76,M,62,66,0,11,446,1910,RA,M,M,M,0.41,29.23,29.87,2.7,23,7.7,864,286,1150
2,2013-08-03,79,66,73,M,54,62,0, 8,447,1909, ,M,M,M,0.00,29.39,30.02,6.9,4,8.4,862,287,1149
2,2013-08-04,74,60,67,M,55,61,0, 2,448,1908,RA,M,M,M,  T,29.49,30.13,6.1,7,6.9,860,288,1148
2,2013-08-05,76,63,70,M,56,61,0, 5,449,1907, ,M,M,M,0.02,29.29,29.98,7.1,18,7.9,858,289,1147
2,2013-08-06,85,68,77,M,65,69,0,12,450,1906, ,M,M,M,0.00,29.21,29.85,8.7,21,9.4,856,290,1146
2,2013-08-07,91,70,81,M,67,71,0,16,451,1904,BR,M,M,M,0.01,29.20,29.82,2.4,30,10.5,853,291,1144
2,2013-08-08,79,69,74,M,55,62,0, 9,452,1903, ,M,M,M,0.00,29.33,29.96,10.5,5,10.8,851,292,1143
2,2013-08-09,84,62,73,M,58,65,0, 8,453,1902, ,M,M,M,0.00,29.34,29.97,4.9,27,5.6,849,293,1142
2,2013-08-10,81,68,75,M,55,63,0,10,454,1900, ,M,M,M,0.00,M,30.07,6.0,6,7.4,846,294,1140
2,2013-08-11,84,63,74,M,57,64,0, 9,455,1859, ,M,M,M,  T,29.42,30.06,4.0,24,5.4,844,295,1139
2,2013-08-12,85,69,77,M,63,M,0,12,456,1858,RA,M,M,M,0.66,29.27,29.92,4.5,26,7.7,842,296,1138
2,2013-08-13,71,62,67,M,50,57,0, 2,457,1856, ,M,M,M,0.00,29.42,30.06,11.2,2,11.9,839,297,1136
2,2013-08-14,71,58,65,M,49,56,0, 0,458,1855, ,M,M,M,0.00,29.52,30.16,3.0,3,7.0,837,298,1135
2,2013-08-15,74,57,66,M,50,58,0, 1,459,1854, ,M,M,M,0.00,29.47,30.13,4.5,22,5.0,835,299,1134
2,2013-08-16,82,58,70,M,51,60,0, 5,500,1852, ,M,M,M,0.00,29.50,30.14,5.0,7,5.8,832,300,1132
2,2013-08-17,79,60,70,M,55,62,0, 5,501,1851, ,M,M,M,0.00,29.53,30.18,6.0,7,6.3,830,301,1131
2,2013-08-18,81,62,72,M,57,64,0, 7,502,1849, ,M,M,M,0.00,29.48,30.13,4.2,8,4.8,827,302,1129
2,2013-08-19,86,63,75,M,58,65,0,10,503,1848,HZ,M,M,M,0.00,29.41,30.06,3.8,25,4.6,825,303,1128
2,2013-08-20,88,68,78,M,61,67,0,13,504,1846, ,M,M,M,0.00,29.41,30.05,7.0,21,7.5,822,304,1126
2,2013-08-21,91,70,81,M,64,70,0,16,505,1845,RA,M,M,M,0.05,29.37,30.02,9.0,22,9.3,820,305,1125
2,2013-08-22,78,67,73,M,66,68,0, 8,506,1843,RA,M,M,M,0.36,29.42,30.05,2.5,24,7.0,817,306,1123
2,2013-08-23,81,64,73,M,55,63,0, 8,508,1842,BR,M,M,M,0.00,29.49,30.13,7.2,6,8.0,814,308,1122
2,2013-08-24,86,64,75,M,56,64,0,10,509,1840, ,M,M,M,0.00,29.55,30.20,4.6,16,5.9,811,309,1120
2,2013-08-25,89,68,79,M,60,67,0,14,510,1839, ,M,M,M,0.00,29.52,30.17,9.6,21,10.1,809,310,1119
2,2013-08-26,92,70,81,M,66,71,0,16,511,1837, ,M,M,M,0.00,29.41,30.06,9.2,23,9.5,806,311,1117
2,2013-08-27,96,77,87,M,68,74,0,22,512,1835, ,M,M,M,0.00,29.24,29.89,12.5,24,12.7,803,312,1115
2,2013-08-28,83,71,77,M,67,71,0,12,513,1834,BR,M,M,M,0.00,29.32,29.94,5.8,36,8.7,801,313,1114
2,2013-08-29,87,69,78,M,65,69,0,13,514,1832,FG BR HZ,M,M,M,0.00,29.36,30.00,4.2,10,4.6,798,314,1112
2,2013-08-30,96,69,83,M,67,71,0,18,515,1831,TSRA RA,M,M,M,0.47,29.21,29.85,5.3,24,7.8,796,315,1111
2,2013-08-31,77,70,74,M,66,68,0, 9,516,1829,TS TSRA RA BR,M,M,M,0.96,29.16,29.81,5.8,4,7.0,793,316,1109
2,2013-09-01,84,68,76,M,66,69,0,11,517,1827, ,M,M,M,0.02,29.11,29.75,3.9,27,5.8,790,317,1107
2,2013-09-02,77,62,70,M,60,64,0, 5,518,1826, ,M,M,M,0.00,29.27,29.89,7.5,2,8.7,788,318,1106
2,2013-09-03,76,58,67,M,54,60,0, 2,519,1824, ,M,M,M,0.00,29.39,30.02,1.5,34,4.6,785,319,1104
2,2013-09-04,84,59,72,M,55,62,0, 7,520,1822, ,M,M,M,0.00,29.44,30.08,6.4,25,6.8,782,320,1102
2,2013-09-05,74,65,70,M,53,60,0, 5,521,1821, ,M,M,M,0.00,29.55,30.19,9.2,6,9.9,780,321,1101
2,2013-09-06,85,62,74,M,55,63,0, 9,522,1819, ,M,M,M,0.00,29.44,30.11,4.3,17,6.0,777,322,1099
2,2013-09-07,87,68,78,M,61,67,0,13,523,1817, ,M,M,M,0.00,29.28,29.94,5.8,23,7.7,774,323,1097
2,2013-09-08,78,71,75,M,65,68,0,10,524,1815, ,M,M,M,0.00,29.33,29.96,10.1,7,12.0,771,324,1095
2,2013-09-09,94,69,82,M,68,73,0,17,525,1814,HZ,M,M,M,0.00,29.22,29.86,8.5,20,9.2,769,325,1094
2,2013-09-10,96,78,87,M,63,71,0,22,526,1812, ,M,M,M,0.00,29.32,29.94,12.2,24,12.5,766,326,1092
2,2013-09-11,92,75,84,M,66,71,0,19,527,1810, ,M,M,M,  T,29.34,29.97,5.1,25,6.9,763,327,1090
2,2013-09-12,83,63,73,M,58,64,0, 8,528,1809, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8,761,328,1089
2,2013-09-13,67,54,61,M,45,53,4, 0,529,1807, ,M,M,M,  T,29.47,30.12,12.8,1,13.5,758,329,1087
2,2013-09-14,72,51,62,M,41,52,3, 0,530,1805, ,M,M,M,0.00,29.44,30.11,5.3,19,6.3,755,330,1085
2,2013-09-15,62,58,60,M,51,55,5, 0,531,1803,RA DZ BR,M,M,M,0.24,29.41,30.06,0.4,19,5.1,752,331,1083
2,2013-09-16,64,55,60,M,47,53,5, 0,532,1760, ,M,M,M,  T,29.65,30.29,11.4,3,12.8,748,332,1080
2,2013-09-17,70,53,62,M,49,55,3, 0,533,1758, ,M,M,M,  T,29.55,30.23,7.2,12,8.2,745,333,1078
2,2013-09-18,82,62,72,M,58,62,0, 7,535,1756,TS HZ,M,M,M,0.51,29.35,30.02,6.7,17,9.1,741,335,1076
2,2013-09-19,84,70,77,M,66,69,0,12,536,1755,RA BR HZ,M,M,M,  T,29.21,29.87,7.8,16,10.0,739,336,1075
2,2013-09-20,77,59,68,M,59,63,0, 3,537,1753, ,M,M,M,0.02,29.15,29.80,10.3,26,11.2,736,337,1073
2,2013-09-21,67,51,59,M,46,53,6, 0,538,1751, ,M,M,M,0.00,29.23,29.87,9.0,33,9.5,733,338,1071
2,2013-09-22,67,49,58,M,45,51,7, 0,539,1749, ,M,M,M,0.00,29.36,30.01,4.8,5,6.8,730,339,1069
2,2013-09-23,67,50,59,M,45,52,6, 0,540,1748, ,M,M,M,0.00,29.41,30.06,6.8,11,7.6,728,340,1068
2,2013-09-24,91,52,M,M,48,54,M,M,541,1746, ,M,M,M,0.00,29.33,30.00,5.8,9,7.7,725,341,1066
2,2013-09-25,71,56,64,M,51,56,1, 0,542,1744, ,M,M,M,0.00,29.29,29.95,5.9,6,6.6,722,342,1064
2,2013-09-26,75,55,65,M,52,58,0, 0,543,1742, ,M,M,M,0.00,29.40,30.04,4.1,9,4.6,719,343,1062
2,2013-09-27,80,57,69,M,48,57,0, 4,544,1741, ,M,M,M,0.00,29.44,30.09,6.6,12,7.3,717,344,1061
2,2013-09-28,85,58,72,M,54,61,0, 7,545,1739,RA BR,M,M,M,0.02,29.31,29.98,10.2,18,11.3,714,345,1059
2,2013-09-29,84,53,M,M,48,54,M,M,546,1737,RA BR,M,M,M,0.22,29.36,30.01,6.3,36,7.8,711,346,1057
2,2013-09-30,76,50,63,M,47,55,2, 0,547,1735, ,M,M,M,0.00,29.28,29.93,4.2,19,4.9,708,347,1055
2,2013-10-01,79,62,71,M,61,64,0, 6,548,1734,BR HZ,M,M,M,0.00,29.28,29.92,11.9,21,11.5,706,348,1054
2,2013-10-02,77,64,71,M,50,59,0, 6,549,1732,BR HZ,M,M,M,0.00,29.37,30.02,5.2,7,7.3,703,349,1052
2,2013-10-03,78,64,71,M,65,67,0, 6,550,1730,RA DZ FG+ BR HZ,M,M,M,0.80,29.26,29.91,7.1,19,7.7,700,350,1050
2,2013-10-04,76,66,71,M,64,66,0, 6,552,1729,BR HZ,M,M,M,0.00,29.29,29.94,2.0,16,6.0,697,352,1049
2,2013-10-05,81,65,73,M,66,68,0, 8,553,1727,BR HZ,M,M,M,0.68,29.18,29.83,6.7,19,8.1,694,353,1047
2,2013-10-06,76,48,M,M,44,50,M,M,554,1725,RA DZ BR,M,M,M,0.06,29.10,29.76,10.1,25,10.6,691,354,1045
2,2013-10-07,67,45,56,M,44,50,9, 0,555,1724, ,M,M,M,0.00,29.30,29.94,6.3,26,9.1,689,355,1044
2,2013-10-08,76,49,63,M,46,53,2, 0,556,1722, ,M,M,M,0.00,29.49,30.13,4.0,17,5.0,686,356,1042
2,2013-10-09,70,52,61,M,47,53,4, 0,557,1720, ,M,M,M,0.00,29.52,30.18,3.4,11,4.9,683,357,1040
2,2013-10-10,75,51,63,M,49,55,2, 0,558,1719, ,M,M,M,0.00,29.44,30.11,3.0,12,3.8,681,358,1039
2,2013-10-11,77,56,67,M,48,56,0, 2,559,1717, ,M,M,M,0.00,29.36,30.02,6.1,14,6.9,678,359,1037
2,2013-10-12,73,53,63,M,52,57,2, 0,600,1715, ,M,M,M,0.01,29.39,30.02,6.0,21,8.6,675,360,1035
2,2013-10-13,65,46,56,M,40,48,9, 0,602,1714, ,M,M,M,0.00,29.68,30.33,3.1,34,5.0,672,362,1034
2,2013-10-14,62,45,54,M,43,49,11, 0,603,1712, ,M,M,M,0.00,29.59,30.29,7.2,8,8.4,669,363,1032
2,2013-10-15,65,51,58,M,50,54,7, 0,604,1711,RA BR,M,M,M,0.09,29.22,29.92,6.9,19,9.7,667,364,1031
2,2013-10-16,54,47,51,M,43,47,14, 0,605,1709,DZ,M,M,M,  T,29.23,29.91,10.5,25,10.7,664,365,1029
2,2013-10-17,54,44,49,M,43,47,16, 0,606,1707,RA BR HZ,M,M,M,0.17,29.20,29.88,7.1,24,7.9,661,366,1027
2,2013-10-18,50,42,46,M,39,43,19, 0,607,1706, ,M,M,M,0.00,29.26,29.93,7.9,25,8.6,659,367,1026
2,2013-10-19,54,43,49,M,36,43,16, 0,608,1704,RA,M,M,M,0.01,29.17,29.85,10.1,24,10.4,656,368,1024
2,2013-10-20,65,41,53,M,41,47,12, 0,610,1703,RA,M,M,M,0.02,29.15,29.82,7.5,21,8.4,653,370,1023
2,2013-10-21,55,36,46,M,32,40,19, 0,611,1701,RA,M,M,M,0.03,29.26,29.92,10.3,27,10.8,650,371,1021
2,2013-10-22,41,31,36,M,31,35,29, 0,612,1660,RA DZ BR,M,M,M,0.03,29.28,29.97,4.6,26,5.4,648,372,1020
2,2013-10-23,46,32,39,M,27,34,26, 0,613,1658,RA SN,M,M,M,  T,29.32,30.00,9.2,29,9.2,645,373,1018
2,2013-10-24,44,34,39,M,25,34,26, 0,614,1657, ,M,M,M,0.00,29.52,30.20,9.2,30,9.9,643,374,1017
2,2013-10-25,51,29,40,M,26,36,25, 0,616,1656, ,M,M,M,0.00,29.57,30.28,10.4,23,11.3,640,376,1016
2,2013-10-26,55,38,47,M,29,39,18, 0,617,1654, ,M,M,M,0.00,29.30,29.98,10.5,26,13.4,637,377,1014
2,2013-10-27,55,32,44,M,29,38,21, 0,618,1653, ,M,M,M,0.00,29.37,30.05,6.4,23,6.7,635,378,1013
2,2013-10-28,54,36,45,M,38,42,20, 0,619,1651, ,M,M,M,0.00,29.60,30.26,8.8,4,10.3,632,379,1011
2,2013-10-29,57,43,50,M,39,45,15, 0,620,1650,RA HZ,M,M,M,  T,29.57,30.26,5.9,11,6.6,630,380,1010
2,2013-10-30,64,47,56,M,52,53,9, 0,622,1649,RA BR HZ,M,M,M,1.16,29.29,30.01,5.3,14,6.2,627,382,1009
2,2013-10-31,65,47,56,M,56,57,9, 0,623,1647,RA BR,M,M,M,2.03,28.77,29.47,9.5,23,11.4,624,383,1007
2,2014-05-01,50,43,47,M,42,44,18, 0,448,1849,RA DZ,M,M,M,0.09,29.10,29.76,14.1,24,14.0,841,288,1129
2,2014-05-02,80,47,M,M,43,47,M,M,447,1850,RA,M,M,M,0.04,29.10,29.79,10.7,23,11.9,843,287,1130
2,2014-05-03,68,49,59,M,39,49,6, 0,446,1851, ,M,M,M,0.00,29.13,29.77,13.3,28,14.1,845,286,1131
2,2014-05-04,61,47,54,M,31,43,11, 0,444,1852, ,M,M,M,0.00,29.37,30.01,5.6,4,11.1,848,284,1132
2,2014-05-05,59,45,52,M,36,44,13, 0,443,1853,RA,M,M,M,0.01,29.31,29.98,12.5,5,13.8,850,283,1133
2,2014-05-06,63,45,54,M,38,47,11, 0,442,1855, ,M,M,M,0.00,29.26,29.94,12.9,7,13.7,853,282,1135
2,2014-05-07,80,52,66,M,47,55,0, 1,441,1856,RA,M,M,M,  T,29.15,29.81,6.3,10,9.3,855,281,1136
2,2014-05-08,93,68,81,M,58,66,0,16,439,1857, ,M,M,M,0.00,29.15,29.79,13.8,20,14.3,858,279,1137
2,2014-05-09,76,57,67,M,56,61,0, 2,438,1858,TSRA RA BR,M,M,M,1.43,29.10,29.73,12.4,23,15.3,860,278,1138
2,2014-05-10,77,52,65,M,44,54,0, 0,437,1859, ,M,M,M,0.00,29.26,29.90,3.1,20,6.8,862,277,1139
2,2014-05-11,85,63,74,M,55,61,0, 9,436,1860,TSRA,M,M,M,0.41,29.26,29.90,7.8,17,10.1,864,276,1140
2,2014-05-12,86,65,76,M,67,70,0,11,435,1901,TS RA BR,M,M,M,0.03,29.20,29.84,11.1,19,12.5,866,275,1141
2,2014-05-13,70,54,62,M,55,58,3, 0,434,1902,RA,M,M,M,0.14,29.35,29.97,8.1,25,10.8,868,274,1142
2,2014-05-14,57,44,51,M,41,48,14, 0,433,1903,RA BR,M,M,M,0.06,29.41,30.08,11.4,1,12.5,870,273,1143
2,2014-05-15,57,42,50,M,38,43,15, 0,432,1904,RA BR,M,M,M,0.26,29.32,30.00,9.2,1,13.6,872,272,1144
2,2014-05-16,45,41,43,M,37,40,22, 0,431,1905,RA,M,M,M,0.08,29.39,30.06,6.6,5,9.1,874,271,1145
2,2014-05-17,61,41,51,M,34,44,14, 0,430,1906,BR,M,M,M,0.00,29.47,30.14,7.6,24,8.2,876,270,1146
2,2014-05-18,70,48,59,M,38,49,6, 0,429,1907, ,M,M,M,0.00,29.54,30.20,8.5,21,9.2,878,269,1147
2,2014-05-19,71,53,62,M,40,52,3, 0,428,1908,RA,M,M,M,  T,29.41,30.10,11.3,16,12.0,880,268,1148
2,2014-05-20,87,63,75,M,60,65,0,10,427,1909,TS TSRA BR,M,M,M,0.64,29.19,29.85,10.5,20,11.9,882,267,1149
2,2014-05-21,89,68,79,M,58,66,0,14,426,1910,HZ,M,M,M,0.01,29.21,29.84,4.8,30,7.9,884,266,1150
2,2014-05-22,69,54,62,M,50,56,3, 0,425,1911, ,M,M,M,0.00,29.42,30.05,5.4,5,7.5,886,265,1151
2,2014-05-23,68,51,60,M,46,52,5, 0,425,1912, ,M,M,M,0.00,29.52,30.17,5.1,5,6.0,887,265,1152
2,2014-05-24,74,50,62,M,45,53,3, 0,424,1913, ,M,M,M,0.00,29.50,30.17,3.2,7,4.6,889,264,1153
2,2014-05-25,85,54,70,M,49,58,0, 5,423,1914, ,M,M,M,0.00,29.41,30.08,1.7,15,4.5,891,263,1154
2,2014-05-26,90,67,79,M,62,67,0,14,422,1915,TS,M,M,M,0.08,29.31,29.97,6.3,21,7.7,893,262,1155
2,2014-05-27,85,61,73,M,65,68,0, 8,422,1916,RA BR,M,M,M,0.50,29.26,29.90,5.3,24,9.7,894,262,1156
2,2014-05-28,73,58,66,M,54,59,0, 1,421,1916,RA BR HZ,M,M,M,0.68,29.35,29.99,8.3,4,9.1,895,261,1156
2,2014-05-29,77,57,67,M,55,59,0, 2,421,1917, ,M,M,M,0.00,29.42,30.07,8.8,4,9.7,896,261,1157
2,2014-05-30,79,57,68,M,53,59,0, 3,420,1918, ,M,M,M,0.00,29.49,30.13,7.1,7,8.0,898,260,1158
2,2014-05-31,89,60,75,M,53,62,0,10,420,1919, ,M,M,M,0.00,29.45,30.10,5.1,11,7.4,899,260,1159
2,2014-06-01,92,69,81,M,60,68,0,16,419,1920, ,M,M,M,  T,29.31,29.95,12.0,18,12.1,901,259,1160
2,2014-06-02,85,69,77,M,65,70,0,12,419,1920, ,M,M,M,0.20,29.18,29.82,13.4,22,15.0,901,259,1160
2,2014-06-03,82,70,76,M,53,62,0,11,418,1921, ,M,M,M,0.00,29.24,29.88,3.7,29,10.5,903,258,1161
2,2014-06-04,72,58,65,M,56,59,0, 0,418,1922,RA BR,M,M,M,0.12,29.18,29.84,8.5,6,10.9,904,258,1162
2,2014-06-05,75,56,66,M,44,55,0, 1,417,1923, ,M,M,M,0.00,29.29,29.94,6.5,6,7.8,906,257,1163
2,2014-06-06,82,54,68,M,42,55,0, 3,417,1923, ,M,M,M,0.00,29.32,29.97,4.8,9,5.6,906,257,1163
2,2014-06-07,85,62,74,M,51,60,0, 9,417,1924,RA,M,M,M,0.12,29.23,29.89,4.2,10,7.1,907,257,1164
2,2014-06-08,70,55,63,M,48,55,2, 0,417,1925,RA BR,M,M,M,0.21,29.33,29.97,15.4,1,15.7,908,257,1165
2,2014-06-09,79,56,68,M,52,58,0, 3,416,1925, ,M,M,M,0.00,29.29,29.94,6.3,4,8.0,909,256,1165
2,2014-06-10,70,59,65,M,56,59,0, 0,416,1926,RA DZ BR,M,M,M,0.45,29.17,29.85,8.3,3,9.1,910,256,1166
2,2014-06-11,69,62,66,M,60,62,0, 1,416,1926,RA DZ BR HZ,M,M,M,0.03,29.05,29.70,2.2,36,5.8,910,256,1166
2,2014-06-12,82,63,73,M,59,64,0, 8,416,1927,DZ BR,M,M,M,0.01,29.13,29.77,8.9,26,9.8,911,256,1167
2,2014-06-13,75,57,66,M,45,55,0, 1,416,1927, ,M,M,M,0.00,29.32,29.95,3.4,34,7.5,911,256,1167
2,2014-06-14,80,57,69,M,43,56,0, 4,416,1928, ,M,M,M,0.00,29.37,30.02,7.5,17,8.6,912,256,1168
2,2014-06-15,86,64,75,M,58,65,0,10,416,1928, ,M,M,M,  T,29.24,29.89,13.4,19,14.5,912,256,1168
2,2014-06-16,90,69,80,M,64,70,0,15,416,1929, ,M,M,M,0.00,29.31,29.96,7.1,21,8.8,913,256,1169
2,2014-06-17,93,79,86,M,68,74,0,21,416,1929, ,M,M,M,0.00,29.22,29.85,11.5,21,13.9,913,256,1169
2,2014-06-18,85,63,74,M,67,70,0, 9,416,1929,TS TSRA RA BR,M,M,M,0.80,29.29,29.92,3.3,23,10.6,913,256,1169
2,2014-06-19,82,60,71,M,66,68,0, 6,416,1930,TSRA RA BR HZ,M,M,M,0.39,29.39,30.03,5.4,6,7.6,914,256,1170
2,2014-06-20,86,66,76,M,67,70,0,11,416,1930,RA BR VCFG,M,M,M,0.03,29.28,29.93,2.6,29,8.8,914,256,1170
2,2014-06-21,85,63,74,M,65,67,0, 9,416,1930,RA BR,M,M,M,0.73,29.26,29.91,2.1,17,6.5,914,256,1170
2,2014-06-22,82,66,74,M,64,67,0, 9,417,1931,BR,M,M,M,0.00,29.23,29.87,4.8,8,5.8,914,257,1171
2,2014-06-23,84,69,77,M,69,71,0,12,417,1931,RA BR,M,M,M,0.16,29.18,29.82,1.9,22,5.5,914,257,1171
2,2014-06-24,85,70,78,M,70,72,0,13,417,1931,RA BR,M,M,M,1.15,29.21,29.83,0.9,15,5.7,914,257,1171
2,2014-06-25,79,62,71,M,63,65,0, 6,417,1931,BR HZ,M,M,M,0.02,29.34,29.96,5.3,4,6.2,914,257,1171
2,2014-06-26,77,60,69,M,60,63,0, 4,418,1931,BR HZ,M,M,M,0.00,29.38,30.03,5.5,6,7.1,913,258,1171
2,2014-06-27,91,62,77,M,65,70,0,12,418,1931,BR HZ,M,M,M,0.00,29.34,29.98,7.2,16,9.0,913,258,1171
2,2014-06-28,88,75,82,M,70,73,0,17,419,1931,TS TSRA,M,M,M,0.16,29.31,29.95,11.1,17,11.7,912,259,1171
2,2014-06-29,88,71,80,M,70,73,0,15,419,1931, ,M,M,M,0.04,29.26,29.89,12.4,21,13.2,912,259,1171
2,2014-06-30,88,68,78,M,71,73,0,13,419,1931,TS TSRA RA BR,M,M,M,2.06,29.10,29.75,9.0,19,12.7,912,259,1171
2,2014-07-01,84,68,76,M,64,68,0,11,420,1931,RA DZ BR,M,M,M,0.04,29.08,29.71,14.9,24,14.6,911,260,1171
2,2014-07-02,74,58,66,M,56,60,0, 1,420,1931,RA DZ BR HZ,M,M,M,0.12,29.28,29.90,6.3,30,9.7,911,260,1171
2,2014-07-03,75,57,66,M,51,58,0, 1,421,1931,RA DZ BR,M,M,M,0.05,29.47,30.10,1.8,1,7.0,910,261,1171
2,2014-07-04,79,60,70,M,50,59,0, 5,422,1930,HZ,M,M,M,0.00,29.60,30.25,2.8,6,7.1,908,262,1170
2,2014-07-05,79,63,71,M,55,62,0, 6,422,1930,RA HZ,M,M,M,0.01,29.47,30.15,9.2,21,9.6,908,262,1170
2,2014-07-06,89,66,78,M,66,70,0,13,423,1930, ,M,M,M,0.00,29.17,29.84,12.5,22,12.9,907,263,1170
2,2014-07-07,89,72,81,M,66,71,0,16,423,1930,TSRA,M,M,M,0.48,29.05,29.70,9.1,27,10.3,907,263,1170
2,2014-07-08,84,70,77,M,62,68,0,12,424,1929,RA,M,M,M,0.48,29.07,29.69,11.5,27,13.0,905,264,1169
2,2014-07-09,81,64,73,M,58,64,0, 8,425,1929, ,M,M,M,0.00,29.31,29.91,3.0,1,6.1,904,265,1169
2,2014-07-10,78,63,71,M,56,62,0, 6,425,1929, ,M,M,M,0.00,29.49,30.11,4.5,9,5.4,904,265,1169
2,2014-07-11,83,63,73,M,54,63,0, 8,426,1928, ,M,M,M,  T,29.48,30.13,5.5,17,6.5,902,266,1168
2,2014-07-12,81,70,76,M,69,72,0,11,427,1928,TSRA RA BR,M,M,M,3.31,29.30,29.96,8.6,21,10.6,901,267,1168
2,2014-07-13,86,71,79,M,65,69,0,14,428,1927, ,M,M,M,0.04,29.24,29.88,9.1,27,10.0,899,268,1167
2,2014-07-14,81,64,73,M,57,63,0, 8,428,1927, ,M,M,M,0.37,29.17,29.81,5.9,30,7.4,899,268,1167
2,2014-07-15,71,57,64,M,53,58,1, 0,429,1926,RA,M,M,M,0.05,29.26,29.91,10.0,29,10.4,897,269,1166
2,2014-07-16,73,56,65,M,50,57,0, 0,430,1925, ,M,M,M,0.00,29.36,30.00,3.2,2,7.1,895,270,1165
2,2014-07-17,78,58,68,M,53,60,0, 3,431,1925, ,M,M,M,0.00,29.43,30.07,2.5,15,5.1,894,271,1165
2,2014-07-18,81,64,73,M,55,62,0, 8,432,1924, ,M,M,M,0.00,29.46,30.10,4.9,16,6.2,892,272,1164
2,2014-07-19,80,62,71,M,56,63,0, 6,433,1923, ,M,M,M,0.00,29.39,30.04,3.2,9,4.3,890,273,1163
2,2014-07-20,84,66,75,M,59,65,0,10,433,1923, ,M,M,M,0.00,29.37,30.01,3.8,23,4.4,890,273,1163
2,2014-07-21,87,68,78,M,63,69,0,13,434,1922, ,M,M,M,0.00,29.41,30.04,7.6,19,8.0,888,274,1162
2,2014-07-22,91,72,82,M,70,74,0,17,435,1921,TSRA BR,M,M,M,0.19,29.34,29.96,9.6,21,12.9,886,275,1161
2,2014-07-23,76,64,70,M,56,61,0, 5,436,1920, ,M,M,M,0.00,29.47,M,16.4,2,16.7,884,276,1160
2,2014-07-24,75,60,68,M,52,59,0, 3,437,1919, ,M,M,M,0.00,29.44,30.10,5.0,4,8.2,882,277,1159
2,2014-07-25,77,60,69,M,57,62,0, 4,438,1918, ,M,M,M,  T,29.31,29.97,8.7,21,9.2,880,278,1158
2,2014-07-26,85,70,78,M,67,70,0,13,439,1918, ,M,M,M,0.00,29.16,29.81,7.0,23,8.1,879,279,1158
2,2014-07-27,89,66,78,M,62,68,0,13,440,1917,BR,M,M,M,0.04,29.13,29.75,11.4,30,14.2,877,280,1157
2,2014-07-28,73,62,68,M,50,58,0, 3,441,1916, ,M,M,M,0.00,29.38,30.01,10.0,36,12.2,875,281,1156
2,2014-07-29,81,60,71,M,55,62,0, 6,442,1915, ,M,M,M,0.00,29.34,29.99,4.8,29,8.0,873,282,1155
2,2014-07-30,80,61,71,M,58,62,0, 6,443,1914, ,M,M,M,0.00,29.36,30.00,1.1,6,5.4,871,283,1154
2,2014-07-31,85,63,74,M,59,65,0, 9,444,1913,BR HZ,M,M,M,0.00,29.36,30.00,7.6,25,8.5,869,284,1153
2,2014-08-01,83,67,75,M,60,65,0,10,445,1911,TSRA RA HZ,M,M,M,0.21,29.41,30.05,5.5,23,7.3,866,285,1151
2,2014-08-02,84,63,74,M,56,63,0, 9,446,1910, ,M,M,M,0.00,29.46,30.10,2.6,5,4.6,864,286,1150
2,2014-08-03,87,66,77,M,62,67,0,12,447,1909, ,M,M,M,0.00,29.44,30.08,2.6,20,6.5,862,287,1149
2,2014-08-04,88,68,78,M,64,69,0,13,448,1908,TSRA RA BR,M,M,M,1.82,29.39,30.04,3.3,30,8.9,860,288,1148
2,2014-08-05,80,68,74,M,66,69,0, 9,449,1907,RA BR,M,M,M,0.07,29.37,30.01,2.3,4,5.2,858,289,1147
2,2014-08-06,81,65,73,M,57,64,0, 8,450,1906, ,M,M,M,0.00,29.39,30.03,4.8,3,6.3,856,290,1146
2,2014-08-07,81,69,75,M,61,66,0,10,451,1904, ,M,M,M,0.00,29.40,30.04,8.7,9,9.3,853,291,1144
2,2014-08-08,82,70,76,M,60,66,0,11,452,1903, ,M,M,M,0.00,29.39,30.03,10.7,7,11.1,851,292,1143
2,2014-08-09,80,68,74,M,59,65,0, 9,453,1902, ,M,M,M,0.00,29.39,30.04,9.7,6,10.5,849,293,1142
2,2014-08-10,82,71,77,M,62,67,0,12,454,1900, ,M,M,M,0.00,29.33,29.98,7.2,4,8.4,846,294,1140
2,2014-08-11,84,68,76,M,67,69,0,11,455,1859,RA BR,M,M,M,1.16,29.17,29.83,4.0,31,8.1,844,295,1139
2,2014-08-12,70,63,67,M,59,62,0, 2,456,1858,RA BR,M,M,M,0.16,29.23,29.86,9.7,31,11.2,842,296,1138
2,2014-08-13,83,59,71,M,59,63,0, 6,457,1856, ,M,M,M,0.00,29.34,29.98,3.4,31,8.0,839,297,1136
2,2014-08-14,73,61,67,M,50,58,0, 2,458,1855, ,M,M,M,0.00,29.41,30.05,7.6,5,8.9,837,298,1135
