AvgSpeed,CodeSum,Cool,Date,Daytime,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,Water1,WetBulb
6.9, ,11,2008-08-06,856,M,M,60,0,0.01,29,5.4,29.98,M,2,29.35,450,290,1906,1146,76,84,67,M,66
9.1, , 7,2008-08-07,853,M,M,57,0,0.01,35,7.1,29.96,M,2,29.31,451,291,1904,1144,72,81,63,M,63
6.7, , 6,2008-08-08,851,M,M,54,0,0.00,1,3.5,29.99,M,2,29.34,452,292,1903,1143,71,78,64,M,61
9.6,RA, 5,2008-08-09,849,M,M,58,0,  T,28,3.8,29.91,M,2,29.25,453,293,1902,1142,70,78,61,M,63
9.9, , 3,2008-08-10,846,M,M,53,0,0.00,2,10.2,30.00,M,2,29.36,454,294,1900,1140,68,74,61,M,59
6.1, , 3,2008-08-11,844,M,M,57,0,0.00,5,3.5,30.01,M,2,29.36,455,295,1859,1139,68,76,60,M,62
4.0, , 5,2008-08-12,842,M,M,57,0,0.00,10,3.3,29.89,M,2,29.23,456,296,1858,1138,70,77,62,M,62
5.2, , 7,2008-08-13,839,M,M,59,0,  T,8,3.1,29.82,M,2,29.17,457,297,1856,1136,72,77,66,M,63
8.4,BR, 7,2008-08-14,837,M,M,60,0,  T,3,7.7,29.91,M,2,29.28,458,298,1855,1135,72,78,65,M,64
9.1, , 5,2008-08-15,835,M,M,55,0,0.00,4,7.5,30.11,M,2,29.49,459,299,1854,1134,70,78,61,M,61
6.4, , 6,2008-08-16,832,M,M,53,0,0.00,29,5.5,30.11,M,2,29.46,500,300,1852,1132,71,82,59,M,61
8.8, , 9,2008-08-17,830,M,M,59,0,0.00,25,8.5,30.00,M,2,29.34,501,301,1851,1131,74,85,63,M,65
7.0, ,10,2008-08-18,827,M,M,58,0,0.00,26,6.6,29.97,M,2,29.33,502,302,1849,1129,75,85,65,M,65
6.0, ,10,2008-08-19,825,M,M,64,0,0.00,5,4.9,30.05,M,2,29.42,503,303,1848,1128,75,84,65,M,68
7.7, , 9,2008-08-20,822,M,M,59,0,0.00,10,7.3,30.10,M,2,29.46,504,304,1846,1126,74,81,67,M,65
7.7,RA,11,2008-08-21,820,M,M,60,0,  T,14,6.5,30.02,M,2,29.36,505,305,1845,1125,76,82,69,M,66
11.5,RA HZ,15,2008-08-22,817,M,M,69,0,  T,19,11.1,30.02,M,2,29.39,506,306,1843,1123,80,84,75,M,72
9.6,BR VCTS,15,2008-08-23,814,M,M,68,0,0.00,24,8.3,30.00,M,2,29.36,508,308,1842,1122,80,90,69,M,71
10.0, , 7,2008-08-24,811,M,M,57,0,0.00,3,8.7,30.03,M,2,29.38,509,309,1840,1120,72,78,65,M,63
13.1, , 5,2008-08-25,809,M,M,56,0,0.00,5,12.7,30.06,M,2,29.41,510,310,1839,1119,70,74,66,M,61
9.5, , 3,2008-08-26,806,M,M,55,0,0.00,7,7.9,30.01,M,2,29.34,511,311,1837,1117,68,75,61,M,61
4.7, , 6,2008-08-27,803,M,M,57,0,0.00,9,4.2,29.91,M,2,29.25,512,312,1835,1115,71,82,60,M,63
6.5,RA, 9,2008-08-28,801,M,M,65,0,0.02,19,5.7,29.80,M,2,29.15,513,313,1834,1114,74,81,67,M,68
6.1,BR HZ,11,2008-08-29,798,M,M,61,0,  T,2,3.6,29.91,M,2,29.29,514,314,1832,1112,76,84,67,M,66
3.2, , 9,2008-08-30,796,M,M,55,0,0.00,23,2.0,30.07,M,2,29.44,515,315,1831,1111,74,87,61,M,64
5.2, ,12,2008-08-31,793,M,M,57,0,0.00,12,4.8,30.11,M,2,29.47,516,316,1829,1109,77,89,65,M,65
7.9, ,13,2008-09-01,790,M,M,54,0,0.00,12,7.7,30.07,M,2,29.42,517,317,1827,1107,78,89,67,M,64
4.5,TS RA,17,2008-09-02,788,M,M,61,0,  T,17,2.8,30.00,M,2,29.36,518,318,1826,1106,82,95,68,M,68
12.1, , 8,2008-09-03,785,M,M,62,0,0.00,1,11.2,29.99,M,2,29.34,519,319,1824,1104,73,77,68,M,65
12.2,RA BR, 1,2008-09-04,782,M,M,63,0,2.68,3,11.2,29.80,M,2,29.13,520,320,1822,1102,66,68,63,M,64
4.7,RA BR, 0,2008-09-05,780,M,M,58,2,0.01,32,4.3,29.92,M,2,29.28,521,321,1821,1101,63,68,58,M,60
5.5,RA, 0,2008-09-06,777,M,M,54,0,  T,28,5.1,29.98,M,2,29.34,522,322,1819,1099,65,74,56,M,59
7.4, , 1,2008-09-07,774,M,M,52,0,0.01,26,7.0,30.05,M,2,29.41,523,323,1817,1097,66,74,58,M,58
6.9,RA BR, 0,2008-09-08,771,M,M,54,3,1.01,33,4.9,30.10,M,2,29.45,524,324,1815,1095,62,70,53,M,56
5.9, , 0,2008-09-09,769,M,M,46,6,0.01,36,3.1,30.17,M,2,29.51,525,325,1814,1094,59,68,49,M,52
4.9, , 0,2008-09-10,766,M,M,47,4,0.00,14,4.0,30.20,M,2,29.54,526,326,1812,1092,61,72,50,M,54
9.4,BR, 3,2008-09-11,763,M,M,57,0,0.00,18,8.6,30.07,M,2,29.40,527,327,1810,1090,68,79,57,M,62
7.1,RA DZ BR, 6,2008-09-12,761,M,M,68,0,0.62,23,6.6,29.95,M,2,29.28,528,328,1809,1089,71,73,69,M,69
9.7,RA BR, 8,2008-09-13,758,M,M,71,0,3.07,22,7.2,29.70,M,2,29.04,529,329,1807,1087,73,77,69,M,72
9.9,RA BR, 0,2008-09-14,755,M,M,62,0,1.75,32,7.2,29.66,M,2,29.01,530,330,1805,1085,65,72,58,M,63
6.3, , 0,2008-09-15,752,M,M,53,5,0.01,33,5.9,30.09,M,2,29.47,531,331,1803,1083,60,65,55,M,56
6.2, , 0,2008-09-16,748,M,M,50,4,0.00,24,5.3,30.18,M,2,29.52,532,332,1760,1080,61,71,50,M,55
8.1, , 6,2008-09-17,745,M,M,56,0,0.00,28,2.2,30.17,M,2,29.52,533,333,1758,1078,71,83,58,M,61
7.9, , 3,2008-09-18,741,M,M,56,0,0.00,9,7.2,30.27,M,2,29.62,535,335,1756,1076,68,74,62,M,60
6.8, , 4,2008-09-19,739,M,M,53,0,0.00,18,6.1,30.19,M,2,29.52,536,336,1755,1075,69,79,58,M,60
3.1,HZ, 6,2008-09-20,736,M,M,56,0,0.00,12,2.3,30.16,M,2,29.51,537,337,1753,1073,71,82,59,M,62
3.6,BR HZ, 5,2008-09-21,733,M,M,61,0,0.00,9,3.0,30.24,M,2,29.60,538,338,1751,1071,70,80,60,M,65
7.3,BR HZ, 8,2008-09-22,730,M,M,59,0,0.00,12,6.7,30.30,M,2,29.65,539,339,1749,1069,73,82,63,M,64
7.6, , 8,2008-09-23,728,M,M,56,0,0.00,15,6.6,30.28,M,2,29.62,540,340,1748,1068,73,83,63,M,63
4.9, , 7,2008-09-24,725,M,M,57,0,0.00,21,2.7,30.25,M,2,29.60,541,341,1746,1066,72,82,62,M,63
6.0,BR HZ, 7,2008-09-25,722,M,M,61,0,0.00,4,5.4,30.25,M,2,29.59,542,342,1744,1064,72,78,66,M,65
4.6,BR, 4,2008-09-26,719,M,M,54,0,0.00,6,3.5,30.14,M,2,29.47,543,343,1742,1062,69,78,60,M,61
3.1,BR HZ, 3,2008-09-27,717,M,M,54,0,0.00,7,1.6,30.04,M,2,29.39,544,344,1741,1061,68,80,55,M,60
7.4, , 0,2008-09-28,714,M,M,57,0,0.00,4,7.3,30.11,M,2,29.46,545,345,1739,1059,65,69,60,M,60
4.4,RA BR HZ, 0,2008-09-29,711,M,M,57,4,0.11,33,1.6,29.99,M,2,29.31,546,346,1737,1057,61,65,56,M,59
9.5, , 0,2008-09-30,708,M,M,45,10,0.01,31,9.3,29.94,M,2,29.27,547,347,1735,1055,55,61,48,M,50
11.0, ,M,2008-10-01,706,M,M,41,M,0.00,33,10.9,29.96,M,2,29.30,548,348,1734,1054,M,62,46,M,47
10.1, , 0,2008-10-02,703,M,M,40,12,0.00,28,9.5,29.92,M,2,29.24,549,349,1732,1052,53,62,43,M,47
8.3,RA, 0,2008-10-03,700,M,M,43,11,0.01,6,6.0,30.04,M,2,29.40,550,350,1730,1050,54,59,49,M,49
4.3, , 0,2008-10-04,697,M,M,39,14,0.00,11,3.1,30.23,M,2,29.57,552,352,1729,1049,51,60,42,M,46
7.2,RA, 0,2008-10-05,694,M,M,41,11,0.03,11,6.5,30.24,M,2,29.57,553,353,1727,1047,54,61,46,M,49
9.1, , 0,2008-10-06,691,M,M,46,2,0.00,12,8.9,30.23,M,2,29.55,554,354,1725,1045,63,70,56,M,54
10.9,RA DZ BR, 0,2008-10-07,689,M,M,52,4,0.86,14,9.5,30.01,M,2,29.31,555,355,1724,1044,61,65,56,M,56
8.3,RA BR, 0,2008-10-08,686,M,M,52,7,0.29,26,7.4,29.86,M,2,29.20,556,356,1722,1042,58,63,52,M,55
4.8, , 0,2008-10-09,683,M,M,39,6,0.00,29,3.9,30.05,M,2,29.41,557,357,1720,1040,59,69,48,M,49
6.1, , 0,2008-10-10,681,M,M,41,5,0.00,11,5.3,30.17,M,2,29.52,558,358,1719,1039,60,73,46,M,51
5.0, , 3,2008-10-11,678,M,M,50,0,0.00,14,3.9,30.24,M,2,29.58,559,359,1717,1037,68,80,55,M,57
6.3, , 9,2008-10-12,675,M,M,54,0,0.00,16,5.8,30.26,M,2,29.61,600,360,1715,1035,74,86,62,M,62
8.7, , 7,2008-10-13,672,M,M,57,0,0.00,20,8.3,30.20,M,2,29.54,602,362,1714,1034,72,79,64,M,63
7.2, , 0,2008-10-14,669,M,M,43,2,  T,34,1.5,30.21,M,2,29.54,603,363,1712,1032,63,70,55,M,52
6.8,RA BR, 0,2008-10-15,667,M,M,51,8,0.24,32,3.6,30.05,M,2,29.39,604,364,1711,1031,57,64,50,M,54
8.0, , 0,2008-10-16,664,M,M,39,13,0.00,35,6.7,30.24,M,2,29.57,605,365,1709,1029,52,59,44,M,45
7.2, , 0,2008-10-17,661,M,M,40,15,  T,36,5.8,30.25,M,2,29.59,606,366,1707,1027,50,56,44,M,46
5.3,RA BR, 0,2008-10-18,659,M,M,41,12,0.14,7,2.4,30.32,M,2,29.65,607,367,1706,1026,53,60,46,M,47
10.9, , 0,2008-10-19,656,M,M,37,12,0.00,19,10.6,30.25,M,2,29.57,608,368,1704,1024,53,62,44,M,46
7.4,RA BR, 0,2008-10-20,653,M,M,43,15,0.31,31,3.2,30.21,M,2,29.54,610,370,1703,1023,50,56,44,M,47
9.2, , 0,2008-10-21,650,M,M,37,18,0.00,3,6.7,30.37,M,2,29.70,611,371,1701,1021,47,55,39,M,43
12.6, , 0,2008-10-22,648,M,M,29,18,0.00,12,12.0,30.40,M,2,29.71,612,372,1660,1020,47,54,40,M,40
10.8,RA, 0,2008-10-23,645,M,M,34,15,0.09,12,10.6,30.27,M,2,29.56,613,373,1658,1018,50,60,40,M,43
6.9,RA BR, 0,2008-10-24,643,M,M,44,14,0.63,20,5.6,29.97,M,2,29.25,614,374,1657,1017,51,56,45,M,47
13.2, , 0,2008-10-25,640,M,M,41,17,  T,23,12.8,29.79,M,2,29.09,616,376,1656,1016,48,53,43,M,45
18.4,RA SN, 0,2008-10-26,637,M,M,34,19,0.01,27,17.5,29.81,M,2,29.17,617,377,1654,1014,46,56,36,M,41
13.9,RA SN, 0,2008-10-27,635,M,M,28,24,  T,31,13.4,30.21,M,2,29.57,618,378,1653,1013,41,47,34,M,35
10.3, , 0,2008-10-28,632,M,M,23,26,0.00,30,9.9,30.31,M,2,29.60,619,379,1651,1011,39,45,32,M,33
6.1, , 0,2008-10-29,630,M,M,25,23,0.00,29,1.7,30.22,M,2,29.54,620,380,1650,1010,42,51,33,M,35
9.4, , 0,2008-10-30,627,M,M,31,16,0.00,19,9.3,30.33,M,2,29.65,622,382,1649,1009,49,63,34,M,41
7.9,HZ, 0,2008-10-31,624,M,M,46,5,0.00,22,6.0,30.30,M,2,29.64,623,383,1647,1007,60,71,49,M,51
8.6,RA, 0,2009-05-01,841,M,M,42,10,0.04,29,8.1,29.98,M,2,29.33,448,288,1849,1129,55,62,48,M,48
9.5, , 0,2009-05-02,843,M,M,34,10,0.00,27,9.2,29.95,M,2,29.28,447,287,1850,1130,55,65,45,M,46
4.8, , 0,2009-05-03,845,M,M,35,7,0.00,26,4.7,29.92,M,2,29.26,446,286,1851,1131,58,70,45,M,48
8.4, , 0,2009-05-04,848,M,M,36,5,0.00,9,7.1,30.02,M,2,29.37,444,284,1852,1132,60,70,49,M,48
5.9, , 0,2009-05-05,850,M,M,41,3,0.00,12,5.1,29.95,M,2,29.28,443,283,1853,1133,62,70,54,M,51
7.2,RA BR, 1,2009-05-06,853,M,M,51,0,0.86,19,6.2,29.80,M,2,29.13,442,282,1855,1135,66,75,56,M,56
9.2,RA BR HZ, 2,2009-05-07,855,M,M,53,0,0.03,24,8.2,29.74,M,2,29.08,441,281,1856,1136,67,77,56,M,58
6.1,BR HZ, 1,2009-05-08,858,M,M,55,0,0.01,20,4.4,29.67,M,2,29.00,439,279,1857,1137,66,74,57,M,59
11.3, , 0,2009-05-09,860,M,M,44,10,0.00,28,4.7,29.87,M,2,29.26,438,278,1858,1138,55,64,45,M,49
9.0,RA, 0,2009-05-10,862,M,M,40,10,0.02,30,5.1,30.11,M,2,29.47,437,277,1859,1139,55,67,43,M,47
4.5, , 0,2009-05-11,864,M,M,34,14,0.00,7,2.1,30.20,M,2,29.53,436,276,1860,1140,51,61,40,M,44
9.5, , 0,2009-05-12,866,M,M,32,7,0.00,16,8.9,30.13,M,2,29.44,435,275,1901,1141,58,72,44,M,47
14.8,TSRA RA DZ BR, 0,2009-05-13,868,M,M,58,2,1.03,18,12.9,29.77,M,2,29.08,434,274,1902,1142,63,71,54,M,60
11.3, , 0,2009-05-14,870,M,M,44,3,  T,27,11.1,30.00,M,2,29.38,433,273,1903,1143,62,69,55,M,53
5.8,TSRA RA BR, 0,2009-05-15,872,M,M,52,6,0.70,15,4.4,29.99,M,2,29.34,432,272,1904,1144,59,63,55,M,55
12.4,DZ BR, 0,2009-05-16,874,M,M,41,10,0.04,30,11.0,30.05,M,2,29.41,431,271,1905,1145,55,62,47,M,50
6.5, , 0,2009-05-17,876,M,M,28,15,0.00,9,3.3,30.32,M,2,29.67,430,270,1906,1146,50,59,41,M,42
9.5, , 0,2009-05-18,878,M,M,30,9,  T,19,9.3,30.30,M,2,29.62,429,269,1907,1147,56,67,45,M,45
12.4, , 2,2009-05-19,880,M,M,43,0,0.00,21,12.3,30.22,M,2,29.55,428,268,1908,1148,67,80,54,M,54
12.1, , 8,2009-05-20,882,M,M,43,0,  T,20,11.9,30.13,M,2,29.47,427,267,1909,1149,73,85,61,M,57
10.9, , 8,2009-05-21,884,M,M,48,0,0.00,25,8.1,30.09,M,2,29.44,426,266,1910,1150,73,85,60,M,59
10.6, , 0,2009-05-22,886,M,M,47,2,0.00,3,10.0,30.16,M,2,29.50,425,265,1911,1151,63,70,56,M,54
5.5, , 2,2009-05-23,887,M,M,51,0,  T,8,4.5,30.05,M,2,29.39,425,265,1912,1152,67,79,55,M,58
10.8, , 0,2009-05-24,889,M,M,47,2,0.00,3,10.7,30.05,M,2,29.39,424,264,1913,1153,63,70,56,M,54
9.5,RA DZ, 0,2009-05-25,891,M,M,46,5,0.08,6,8.7,30.00,M,2,29.33,423,263,1914,1154,60,64,56,M,53
6.8,TSRA RA BR, 1,2009-05-26,893,M,M,54,0,1.38,6,5.7,29.81,M,2,29.13,422,262,1915,1155,66,76,56,M,58
8.3,DZ BR HZ, 2,2009-05-27,894,M,M,60,0,  T,24,6.8,29.67,M,2,29.02,422,262,1916,1156,67,75,58,M,63
8.3, , 0,2009-05-28,895,M,M,51,5,0.00,29,6.8,29.75,M,2,29.11,421,261,1916,1156,60,64,55,M,54
6.8, , 1,2009-05-29,896,M,M,49,0,0.00,31,2.0,29.87,M,2,29.23,421,261,1917,1157,66,77,55,M,55
6.6, , 1,2009-05-30,898,M,M,46,0,  T,29,1.8,29.80,M,2,29.15,420,260,1918,1158,66,79,53,M,55
6.3, , 0,2009-05-31,899,M,M,43,4,0.00,9,2.9,29.93,M,2,29.26,420,260,1919,1159,61,72,49,M,52
10.0,TSRA RA, 1,2009-06-01,901,M,M,54,0,0.83,34,1.0,29.88,M,2,29.25,419,259,1920,1160,66,80,52,M,58
9.2,RA BR, 0,2009-06-02,901,M,M,47,9,0.06,3,8.3,30.07,M,2,29.42,419,259,1920,1160,56,61,50,M,51
11.4, , 0,2009-06-03,903,M,M,40,11,0.00,2,11.0,30.13,M,2,29.47,418,258,1921,1161,54,61,47,M,48
6.4, , 0,2009-06-04,904,M,M,38,7,0.00,5,5.2,30.05,M,2,29.36,418,258,1922,1162,58,68,47,M,49
7.2, , 0,2009-06-05,906,M,M,43,1,0.00,25,6.3,29.91,M,2,29.23,417,257,1923,1163,64,80,47,M,54
7.2,RA, 0,2009-06-06,906,M,M,48,4,  T,3,4.7,29.92,M,2,29.26,417,257,1923,1163,61,66,55,M,53
7.7,RA BR, 0,2009-06-07,907,M,M,54,0,  T,11,1.5,29.86,M,2,29.21,417,257,1924,1164,65,74,56,M,59
10.0,TSRA RA BR HZ, 4,2009-06-08,908,M,M,61,0,0.30,25,6.4,29.76,M,2,29.11,417,257,1925,1165,69,82,55,M,65
7.9,DZ BR HZ, 0,2009-06-09,909,M,M,53,3,  T,8,6.4,29.94,M,2,29.29,416,256,1925,1165,62,67,56,M,56
9.2,RA, 0,2009-06-10,910,M,M,50,4,0.04,4,8.5,29.88,M,2,29.21,416,256,1926,1166,61,67,55,M,55
9.0,RA BR HZ, 0,2009-06-11,910,M,M,53,8,1.14,1,8.8,29.82,M,2,29.17,416,256,1926,1166,57,60,53,M,54
6.7, , 0,2009-06-12,911,M,M,49,4,  T,6,5.0,29.95,M,2,29.30,416,256,1927,1167,61,72,50,M,55
7.6,RA, 0,2009-06-13,911,M,M,52,4,0.31,4,7.2,29.99,M,2,29.34,416,256,1927,1167,61,66,56,M,55
5.8, , 0,2009-06-14,912,M,M,50,0,0.00,5,5.1,30.00,M,2,29.34,416,256,1928,1168,65,76,54,M,57
7.7,HZ, 4,2009-06-15,912,M,M,49,0,0.00,9,7.4,29.99,M,2,29.34,416,256,1928,1168,69,81,57,M,58
10.7,RA BR, 3,2009-06-16,913,M,M,57,0,1.07,11,10.3,29.87,M,2,29.21,416,256,1929,1169,68,71,64,M,61
6.7,BR HZ, 3,2009-06-17,913,M,M,60,0,0.00,34,2.6,29.87,M,2,29.21,416,256,1929,1169,68,73,63,M,63
5.8,TSRA BR HZ, 7,2009-06-18,913,M,M,64,0,0.11,17,3.7,29.79,M,2,29.15,416,256,1929,1169,72,81,63,M,67
10.5,TS TSRA RA BR,12,2009-06-19,914,M,M,68,0,0.87,18,6.3,29.68,M,2,29.03,416,256,1930,1170,77,88,66,M,70
8.6, ,14,2009-06-20,914,M,M,65,0,0.00,28,8.3,29.74,M,2,29.13,416,256,1930,1170,79,88,69,M,70
3.5,RA,14,2009-06-21,914,M,M,64,0,  T,9,3.3,29.80,M,2,29.17,416,256,1930,1170,79,86,71,M,69
7.2,TSRA,15,2009-06-22,914,M,M,67,0,0.06,12,5.3,29.77,M,2,29.15,417,257,1931,1171,80,89,70,M,71
4.5, ,19,2009-06-23,914,M,M,68,0,0.00,13,2.8,29.85,M,2,29.22,417,257,1931,1171,84,92,75,M,73
4.3,BR,18,2009-06-24,914,M,M,68,0,0.78,23,2.1,29.85,M,2,29.21,417,257,1931,1171,83,93,73,M,73
4.6, ,20,2009-06-25,914,M,M,68,0,0.00,26,1.8,29.77,M,2,29.15,417,257,1931,1171,85,93,76,M,73
8.0, ,14,2009-06-26,913,M,M,61,0,0.00,4,6.4,29.83,M,2,29.20,418,258,1931,1171,79,86,72,M,67
6.9,RA,14,2009-06-27,913,M,M,60,0,0.05,22,6.0,29.80,M,2,29.18,418,258,1931,1171,79,90,67,M,67
14.6, ,11,2009-06-28,912,M,M,53,0,0.00,29,14.1,29.71,M,2,29.08,419,259,1931,1171,76,83,68,M,62
14.1, , 7,2009-06-29,912,M,M,54,0,0.00,30,13.4,29.59,M,2,28.95,419,259,1931,1171,72,78,65,M,61
8.3, , 0,2009-06-30,912,M,M,53,0,0.00,30,8.1,29.64,M,2,29.00,419,259,1931,1171,65,68,61,M,58
7.4,RA DZ BR, 0,2009-07-01,911,M,M,54,4,0.02,31,6.6,29.76,M,2,29.13,420,260,1931,1171,61,65,57,M,57
7.6, , 2,2009-07-02,911,M,M,55,0,0.00,31,5.7,29.94,M,2,29.31,420,260,1931,1171,67,73,60,M,60
6.5, , 6,2009-07-03,910,M,M,56,0,0.00,2,1.8,30.05,M,2,29.41,421,261,1931,1171,71,79,62,M,62
4.7,RA BR, 1,2009-07-04,908,M,M,58,0,0.12,14,3.4,29.98,M,2,29.31,422,262,1930,1170,66,69,63,M,62
2.6,BR HZ, 7,2009-07-05,908,M,M,59,0,0.03,36,0.3,29.90,M,2,29.25,422,262,1930,1170,72,82,61,M,64
5.5, , 9,2009-07-06,907,M,M,54,0,0.00,30,4.2,29.84,M,2,29.20,423,263,1930,1170,74,85,63,M,63
7.5, , 6,2009-07-07,907,M,M,55,0,0.00,7,5.9,29.88,M,2,29.24,423,263,1930,1170,71,76,65,M,61
7.4,RA, 0,2009-07-08,905,M,M,55,0,0.17,8,7.0,29.98,M,2,29.34,424,264,1929,1169,65,68,62,M,59
7.3, , 7,2009-07-09,904,M,M,58,0,0.00,10,6.5,30.05,M,2,29.41,425,265,1929,1169,72,80,63,M,64
4.6,RA BR HZ,11,2009-07-10,904,M,M,65,0,0.12,21,3.6,30.04,M,2,29.41,425,265,1929,1169,76,84,67,M,68
7.6,TSRA BR,12,2009-07-11,902,M,M,60,0,1.12,29,5.9,30.02,M,2,29.39,426,266,1928,1168,77,85,68,M,67
5.2, , 6,2009-07-12,901,M,M,50,0,0.00,33,1.9,30.05,M,2,29.41,427,267,1928,1168,71,82,60,M,60
7.4, , 7,2009-07-13,899,M,M,48,0,0.00,7,5.8,30.05,M,2,29.41,428,268,1927,1167,72,78,66,M,59
7.7, , 6,2009-07-14,899,M,M,49,0,0.00,16,7.5,30.06,M,2,29.41,428,268,1927,1167,71,81,60,M,60
13.8,TSRA RA BR,12,2009-07-15,897,M,M,62,0,0.32,25,10.0,29.88,M,2,29.23,429,269,1926,1166,77,86,67,M,67
10.3, , 9,2009-07-16,895,M,M,57,0,0.17,28,9.6,29.88,M,2,29.23,430,270,1925,1165,74,82,65,M,63
10.4,RA, 0,2009-07-17,894,M,M,52,1,  T,29,10.1,29.86,M,2,29.21,431,271,1925,1165,64,70,58,M,57
7.1, , 1,2009-07-18,892,M,M,52,0,0.00,32,6.6,30.00,M,2,29.36,432,272,1924,1164,66,73,58,M,58
4.6, , 2,2009-07-19,890,M,M,53,0,0.00,4,1.4,30.10,M,2,29.45,433,273,1923,1163,67,73,60,M,59
6.5, , 3,2009-07-20,890,M,M,56,0,0.00,10,6.2,30.08,M,2,29.42,433,273,1923,1163,68,76,59,M,61
6.3, , 8,2009-07-21,888,M,M,56,0,0.00,14,4.9,29.99,M,2,29.33,434,274,1922,1162,73,82,64,M,63
5.9,BR HZ, 8,2009-07-22,886,M,M,59,0,0.00,11,2.8,29.93,M,2,29.28,435,275,1921,1161,73,79,66,M,64
6.0,BR HZ, 6,2009-07-23,884,M,M,60,0,0.10,1,1.7,29.91,M,2,29.26,436,276,1920,1160,71,79,63,M,64
9.6,TSRA RA, 8,2009-07-24,882,M,M,60,0,0.19,23,8.7,29.82,M,2,29.14,437,277,1919,1159,73,83,62,M,65
11.5, , 9,2009-07-25,880,M,M,59,0,  T,27,10.8,29.71,M,2,29.08,438,278,1918,1158,74,81,66,M,65
9.4, , 8,2009-07-26,879,M,M,59,0,0.00,29,9.1,29.80,M,2,29.18,439,279,1918,1158,73,82,64,M,65
9.6,RA,10,2009-07-27,877,M,M,61,0,0.03,23,9.2,29.85,M,2,29.21,440,280,1917,1157,75,84,66,M,67
7.7, ,12,2009-07-28,875,M,M,62,0,0.01,28,6.5,29.77,M,2,29.13,441,281,1916,1156,77,86,68,M,67
7.1, , 8,2009-07-29,873,M,M,52,0,0.00,3,3.8,29.82,M,2,29.19,442,282,1915,1155,73,79,66,M,61
6.3, , 8,2009-07-30,871,M,M,57,0,  T,24,4.9,29.84,M,2,29.20,443,283,1914,1154,73,80,65,M,63
6.7, , 7,2009-07-31,869,M,M,55,0,0.00,27,5.9,29.92,M,2,29.29,444,284,1913,1153,72,82,62,M,62
10.5, , 4,2009-08-01,866,M,M,59,0,0.01,23,10.6,29.90,M,2,29.24,445,285,1911,1151,69,75,63,M,63
8.4, , 4,2009-08-02,864,M,M,52,0,0.00,26,6.2,29.92,M,2,29.26,446,286,1910,1150,69,79,58,M,59
11.3,RA,12,2009-08-03,862,M,M,61,0,0.06,21,11.0,29.81,M,2,29.17,447,287,1909,1149,77,86,68,M,66
6.2,BR HZ,13,2009-08-04,860,M,M,63,0,0.00,5,1.8,29.85,M,2,29.21,448,288,1908,1148,78,86,69,M,68
5.6, , 8,2009-08-05,858,M,M,56,0,0.00,6,3.8,30.03,M,2,29.40,449,289,1907,1147,73,79,66,M,63
5.5, , 7,2009-08-06,856,M,M,51,0,0.00,9,3.4,30.08,M,2,29.44,450,290,1906,1146,72,81,62,M,60
7.2,RA BR, 6,2009-08-07,853,M,M,59,0,0.23,15,6.4,30.08,M,2,29.41,451,291,1904,1144,71,74,67,M,63
12.8,TSRA RA BR,14,2009-08-08,851,M,M,70,0,0.08,21,12.2,29.92,M,2,29.26,452,292,1903,1143,79,89,69,M,73
12.3, ,20,2009-08-09,849,M,M,72,0,0.02,23,11.1,29.92,M,2,29.29,453,293,1902,1142,85,92,77,M,75
8.9, ,14,2009-08-10,846,M,M,66,0,0.00,26,8.3,29.94,M,2,29.31,454,294,1900,1140,79,86,71,M,70
8.7, , 8,2009-08-11,844,M,M,62,0,0.00,2,6.1,29.98,M,2,29.36,455,295,1859,1139,73,81,65,M,66
7.0, , 8,2009-08-12,842,M,M,56,0,0.00,5,5.5,30.07,M,2,29.44,456,296,1858,1138,73,82,63,M,63
4.0, ,10,2009-08-13,839,M,M,55,0,0.00,16,2.0,30.09,M,2,29.44,457,297,1856,1136,75,86,63,M,63
6.5, ,13,2009-08-14,837,M,M,59,0,0.00,21,6.3,30.08,M,2,29.44,458,298,1855,1135,78,88,67,M,66
8.7, ,15,2009-08-15,835,M,M,61,0,0.00,19,8.3,30.02,M,2,29.38,459,299,1854,1134,80,89,70,M,68
10.1,TSRA RA,16,2009-08-16,832,M,M,68,0,0.27,21,9.3,29.97,M,2,29.34,500,300,1852,1132,81,90,71,M,71
7.5,RA BR,12,2009-08-17,830,M,M,68,0,0.59,22,5.1,29.98,M,2,29.34,501,301,1851,1131,77,83,71,M,71
8.3, ,10,2009-08-18,827,M,M,61,0,0.00,27,8.0,29.97,M,2,29.33,502,302,1849,1129,75,84,66,M,66
8.2,TSRA BR, 8,2009-08-19,825,M,M,62,0,0.61,16,5.9,29.82,M,2,29.15,503,303,1848,1128,73,81,64,M,66
12.7,RA BR, 7,2009-08-20,822,M,M,61,0,0.12,23,12.2,29.65,M,2,29.00,504,304,1846,1126,72,79,64,M,65
13.2,RA, 2,2009-08-21,820,M,M,58,0,0.05,27,10.1,29.75,M,2,29.13,505,305,1845,1125,67,74,59,M,61
10.4, , 0,2009-08-22,817,M,M,52,1,0.00,36,9.4,29.99,M,2,29.36,506,306,1843,1123,64,69,58,M,57
